price,price_binned,price_log,host_months,host_is_superhost,host_listings_count,host_identity_verified,lat_long_interaction,accommodates,bathrooms,bedrooms_num_cap,beds_num_cap,amenities_count,has_free_parking,has_self_checkin,is_shared_bath,is_private_bath,distance_km_to_city,distance_km_to_airport,distance_km_to_yarra_ranges,room_type_Private room,room_type_Shared room,property_type_category_Hospitality,property_type_category_Rental Unit,property_type_category_Residential_misc,property_type_category_Unique,minimum_nights,maximum_nights,availability_30,availability_365,instant_bookable,listings_in_neighbourhood,number_of_reviews_ltm,listing_active_months,has_description,has_neighborhood_overview
133.0,"(102.0, 139.0]",4.890349128221754,100,1,2.0,1,-5531.099778686432,3,1.0,2.0,2.0,52,1,1,0,0,36.17921788654102,55.324211328479244,57.05541377964133,False,False,False,False,False,False,3,365,18,73,0,238,34,9.757700205338809,1,0
253.0,"(180.0, 259.0]",5.53338948872752,15,1,2.0,1,-5446.627422608357,7,2.0,4.0,4.0,61,1,1,0,0,39.031982741239254,25.338980749998125,92.21898054402554,False,False,False,False,False,False,2,90,13,206,0,166,5,8.804928131416839,1,1
128.0,"(102.0, 139.0]",4.852030263919617,121,0,1.0,1,-5482.4894093202865,2,1.0,1.0,1.0,13,1,0,1,0,3.51193056972905,21.13028365661523,52.67241217350261,True,False,False,False,False,False,2,365,28,178,0,1150,6,4.698151950718686,1,0
130.0,"(102.0, 139.0]",4.867534450455582,101,0,54.0,1,-5490.842401118297,4,2.0,2.0,2.0,42,0,1,0,0,9.028805549185885,27.720649520388335,49.27270900412793,False,False,False,True,False,False,2,90,22,355,1,978,11,8.31211498973306,1,1
104.0,"(102.0, 139.0]",4.6443908991413725,95,1,5.0,1,-5458.670684398985,2,1.0,1.0,1.0,64,1,0,0,1,24.934878765828657,13.474615996658308,78.67393810978433,True,False,False,False,False,False,1,365,15,252,1,166,7,6.86652977412731,1,0
355.0,"(259.0, 1143.0]",5.872117789475416,101,0,61.0,1,-5482.1628007486215,10,4.5,4.0,6.0,52,1,1,0,0,32.996009280602756,33.71784144956109,88.70994948563589,False,False,False,False,False,False,2,365,30,70,1,602,2,8.049281314168377,1,1
175.0,"(139.0, 180.0]",5.1647859739235145,62,0,823.0,1,-5479.587831536,4,2.0,2.0,2.0,32,0,1,0,0,1.6974287100511687,18.213630128665457,55.61929252998825,False,False,False,False,False,False,3,365,4,295,0,5913,36,10.57905544147844,1,1
290.0,"(259.0, 1143.0]",5.66988092298052,108,1,5.0,1,-5517.009044413248,10,3.0,4.0,7.0,58,1,1,0,0,28.19710463835256,47.398295168446374,46.030045574026786,False,False,False,False,False,False,2,60,11,314,0,144,16,8.903490759753593,1,0
121.0,"(102.0, 139.0]",4.795790545596741,6,0,2.0,1,-5481.420073007448,4,1.0,2.0,2.0,32,0,1,0,0,0.6943546904157314,19.039218562031166,56.878256612494276,False,False,False,True,False,False,1,365,3,279,1,5913,10,7.293634496919918,1,1
159.0,"(139.0, 180.0]",5.0689042022202315,93,0,38.0,1,-5481.261531036395,4,1.0,1.0,2.0,15,0,1,0,0,0.9309665375640956,18.876334307713936,57.11400562142707,False,False,False,True,False,False,1,365,22,152,1,5913,28,10.677618069815194,0,0
141.0,"(139.0, 180.0]",4.948759890378168,14,1,1.0,1,-5482.1985731906725,2,1.0,1.0,1.0,50,1,0,0,0,0.9471303163889424,19.556092907639606,56.91489931435477,False,False,False,True,False,False,2,14,9,44,0,5913,63,10.513347022587268,1,1
229.0,"(180.0, 259.0]",5.43372200355424,11,0,2.0,1,-5481.251035677174,5,1.0,2.0,2.0,59,1,1,0,0,0.917471747022576,18.872555340308526,57.09988434052084,False,False,False,False,True,False,2,31,20,99,0,5913,33,9.95482546201232,1,0
182.0,"(180.0, 259.0]",5.204006687076795,100,1,2.0,1,-5531.185288455004,5,1.0,3.0,3.0,44,1,1,0,0,36.23344709777467,55.37368277420381,57.14835163942025,False,False,False,False,False,False,3,365,22,61,0,238,21,6.7351129363449695,1,0
189.0,"(180.0, 259.0]",5.241747015059643,70,0,1.0,0,-5492.741558022335,4,1.0,2.0,2.0,13,1,0,0,0,8.169731440144957,27.070632516295564,56.07515156660204,False,False,False,True,False,False,2,365,2,2,1,1851,6,10.184804928131417,1,0
288.0,"(259.0, 1143.0]",5.662960480135946,149,1,37.0,1,-5485.43249841828,4,1.0,2.0,2.0,65,1,1,0,0,3.5096224549747146,21.63469011971996,57.79017771434116,False,False,False,False,False,False,3,365,18,278,1,1851,25,9.264887063655031,1,1
175.0,"(139.0, 180.0]",5.1647859739235145,62,0,823.0,1,-5483.502875533639,4,1.0,2.0,2.0,34,0,1,0,0,1.6313763928532041,20.48091011030629,56.75023516742647,False,False,False,True,False,False,3,365,0,185,1,5913,5,9.232032854209445,1,1
60.0,"(15.999, 102.0]",4.0943445622221,80,1,3.0,1,-5473.2948387216,2,1.0,1.0,1.0,27,1,0,1,0,6.959123413904131,15.302168595665696,54.34501011642868,True,False,False,False,False,False,1,365,30,89,0,598,31,10.841889117043122,1,0
225.0,"(180.0, 259.0]",5.41610040220442,95,1,1.0,1,-5501.460331280786,7,1.5,3.0,4.0,66,1,1,0,0,14.489814710655432,33.63886011419619,54.21878569767235,False,False,False,False,False,False,2,21,11,72,0,298,16,9.626283367556468,1,0
361.0,"(259.0, 1143.0]",5.8888779583328805,62,0,823.0,1,-5482.924941141619,6,2.0,3.0,4.0,38,0,1,0,0,0.9878572758572655,20.239108501692332,56.11772706592844,False,False,False,True,False,False,3,365,14,329,1,5913,21,10.447638603696099,1,1
218.0,"(180.0, 259.0]",5.384495062789089,53,0,201.0,1,-5483.100670305585,5,1.0,2.0,3.0,33,1,0,0,0,1.4550550382672822,20.172346815125046,56.90562979016643,False,False,False,True,False,False,1,365,9,122,1,5913,21,8.772073921971252,1,1
183.0,"(180.0, 259.0]",5.209486152841421,104,0,3.0,1,-5481.400587669786,4,2.0,2.0,3.0,39,0,0,0,0,0.12808947566799225,19.199900525465857,56.2109475296803,False,False,False,True,False,False,2,365,20,98,0,5913,13,9.724845995893224,1,0
185.0,"(180.0, 259.0]",5.220355825078324,58,1,8.0,1,-5481.6951644,3,1.0,1.0,2.0,49,1,0,0,0,0.9498971027706843,19.17374388472923,57.095670567543166,False,False,False,True,False,False,2,60,12,116,0,5913,2,1.3470225872689938,1,1
329.0,"(259.0, 1143.0]",5.796057750765372,106,0,1.0,1,-5489.882043735599,5,1.0,3.0,3.0,38,1,1,0,0,7.46728118265592,26.453121382300598,50.948253065812466,False,False,False,False,False,False,1,365,0,4,0,978,9,7.852156057494867,1,0
104.0,"(102.0, 139.0]",4.6443908991413725,94,0,66.0,1,-5480.978278972299,4,2.0,2.0,2.0,39,1,0,0,0,1.3026704024238878,18.603268028898253,57.4738382601612,False,False,False,True,False,False,3,365,19,162,1,5913,17,9.724845995893224,1,0
159.0,"(139.0, 180.0]",5.0689042022202315,119,0,110.0,1,-5482.268599348151,2,1.0,1.0,1.0,38,0,0,0,0,0.5254830606174224,19.84898978217683,55.93938219339153,False,False,False,True,False,False,3,90,0,86,0,5913,6,6.176591375770021,1,1
125.0,"(102.0, 139.0]",4.8283137373023015,101,0,54.0,1,-5481.400587669786,4,1.0,2.0,3.0,43,0,0,0,0,0.12808947566799225,19.199900525465857,56.2109475296803,False,False,False,True,False,False,2,90,1,314,0,5913,9,9.232032854209445,1,1
71.0,"(15.999, 102.0]",4.2626798770413155,113,1,22.0,1,-5480.437512794201,1,1.0,1.0,1.0,11,0,0,0,0,0.8328828419424357,18.551168725407706,56.269796401114576,True,False,False,True,False,False,7,365,30,193,0,5913,4,8.509240246406572,1,0
60.0,"(15.999, 102.0]",4.0943445622221,80,1,3.0,1,-5473.005794467818,2,1.0,1.0,1.0,33,1,0,1,0,7.255233795093363,15.261757994933028,54.19586421706392,True,False,False,False,False,False,1,365,11,19,0,351,14,10.677618069815194,1,0
261.0,"(259.0, 1143.0]",5.564520407322694,151,1,104.0,1,-5481.446420442893,6,2.0,3.0,4.0,44,1,0,0,0,1.018519555931085,18.982197810783788,57.19737497751201,False,False,False,True,False,False,2,730,7,224,1,5913,77,10.546201232032855,1,0
157.0,"(139.0, 180.0]",5.056245805348308,15,0,13.0,1,-5481.0134201255,5,2.0,2.0,3.0,28,0,1,0,0,0.43561181739124155,18.88916678535032,56.41085730630295,False,False,False,True,False,False,1,365,13,59,1,5913,33,9.88911704312115,1,0
256.0,"(180.0, 259.0]",5.545177444479562,62,0,823.0,1,-5525.425480176228,5,2.0,3.0,3.0,33,1,1,0,0,32.37763278903757,51.64736522300643,53.55087715553993,False,False,False,False,False,False,3,365,19,353,1,270,12,10.381930184804927,1,1
176.0,"(139.0, 180.0]",5.170483995038151,82,1,42.0,1,-5483.100670305585,2,1.0,1.0,1.0,52,0,0,0,0,1.4550550382672822,20.172346815125046,56.90562979016643,False,False,False,False,True,False,2,365,12,90,1,5913,25,9.00205338809035,1,1
600.0,"(259.0, 1143.0]",6.396929655216146,75,0,1.0,1,-5451.2938928585645,4,1.0,3.0,3.0,33,1,0,0,0,22.604056835853935,10.836267650119643,59.95814107876979,False,False,False,False,False,False,1,365,29,270,0,244,1,0.0,1,1
175.0,"(139.0, 180.0]",5.1647859739235145,62,0,823.0,1,-5483.502875533639,4,1.0,2.0,2.0,34,0,1,0,0,1.6313763928532041,20.48091011030629,56.75023516742647,False,False,False,True,False,False,3,365,16,338,1,5913,1,0.0,1,1
70.0,"(15.999, 102.0]",4.248495242049359,94,1,2.0,1,-5451.247039704052,2,1.0,1.0,1.0,42,1,1,0,1,23.83524175648744,14.671921012616725,56.69313540227863,True,False,False,False,False,False,2,7,0,145,0,174,18,7.917864476386037,1,1
55.0,"(15.999, 102.0]",4.007333185232471,69,0,1.0,1,-5486.6721822008,2,1.0,1.0,1.0,30,1,0,0,0,23.281167619194342,28.55131615847557,78.40840231371696,True,False,False,False,False,False,1,7,29,180,0,602,2,0.3613963039014374,1,0
236.0,"(180.0, 259.0]",5.4638318050256105,103,1,1.0,1,-5499.20285904,4,1.0,2.0,2.0,44,1,1,0,0,12.826276202750694,31.773403378650972,55.629102880800176,False,False,False,False,False,False,2,365,12,192,0,298,15,6.143737166324435,1,1
450.0,"(259.0, 1143.0]",6.1092475827643655,45,1,4.0,1,-5468.559818649885,4,2.0,3.0,2.0,44,1,0,0,0,10.855550332514218,9.134102488330322,63.77703064951687,False,False,False,False,True,False,2,365,29,89,0,293,1,0.0,1,0
259.0,"(180.0, 259.0]",5.556828061699537,118,0,1.0,1,-5514.710621507326,8,1.0,4.0,5.0,70,1,1,0,0,24.55034256879223,43.84140231406504,51.9854653257543,False,False,False,False,False,False,2,365,16,315,0,270,8,5.749486652977413,1,1
58.0,"(15.999, 102.0]",4.060443010546419,80,1,3.0,1,-5473.155384136605,2,1.0,1.0,1.0,28,1,0,1,0,7.1056308360000955,15.28622397696601,54.265786807159905,True,False,False,True,False,False,3,365,19,78,0,598,14,10.64476386036961,1,0
169.0,"(139.0, 180.0]",5.1298987149230735,101,1,2.0,1,-5481.1409841107325,6,1.0,2.0,3.0,44,1,0,0,0,0.9271313350587645,18.798136935839075,57.10091296819517,False,False,False,True,False,False,2,365,22,200,0,5913,25,9.724845995893224,1,0
327.0,"(259.0, 1143.0]",5.7899601708972535,107,0,4.0,1,-5480.723921865217,8,2.0,4.0,5.0,53,1,1,0,0,0.6292803609760161,18.69784118689036,56.41282249696241,False,False,False,True,False,False,2,50,3,31,0,5913,9,1.4127310061601643,1,0
103.0,"(102.0, 139.0]",4.634728988229636,20,0,58.0,1,-5481.024181792648,3,1.0,1.0,2.0,54,1,1,0,0,3.7461130436891508,20.283808800727783,52.62211860632824,False,False,False,True,False,False,2,90,9,336,0,1150,23,8.410677618069816,1,1
130.0,"(102.0, 139.0]",4.867534450455582,21,0,33.0,1,-5477.226616677289,4,1.0,2.0,2.0,36,0,1,0,0,5.820405106464905,15.444992734755242,61.63223047174929,False,False,False,True,False,False,2,90,19,161,0,430,9,7.5564681724846,1,1
150.0,"(139.0, 180.0]",5.0106352940962555,76,0,1.0,1,-5483.24246776119,4,1.0,1.0,1.0,41,1,0,0,0,1.4569700802750882,20.30170138138039,56.75638658796586,False,False,False,True,False,False,2,365,1,4,0,5913,38,8.574948665297741,1,1
118.0,"(102.0, 139.0]",4.770684624465665,53,0,201.0,1,-5480.750343121754,5,1.0,2.0,3.0,35,0,0,0,0,0.6152815257552393,18.709385053901407,56.433773720804936,False,False,False,True,False,False,1,365,6,153,0,5913,20,10.08624229979466,1,1
60.0,"(15.999, 102.0]",4.0943445622221,96,0,30.0,1,-5482.512060556192,2,1.0,1.0,1.0,52,1,0,1,0,11.579546703455254,25.572318296895002,44.741828440179596,True,False,False,False,False,False,1,365,0,96,0,442,23,10.184804928131417,1,1
131.0,"(102.0, 139.0]",4.875197323201151,119,0,110.0,1,-5484.731774918989,2,1.0,1.0,1.0,24,0,0,0,0,2.3069463777115495,21.485723674338384,56.014211146837155,False,False,False,True,False,False,3,90,2,99,0,1851,13,10.08624229979466,1,1
171.0,"(139.0, 180.0]",5.14166355650266,62,0,823.0,1,-5483.502875533639,4,1.0,2.0,2.0,35,0,1,0,0,1.6313763928532041,20.48091011030629,56.75023516742647,False,False,False,True,False,False,3,365,20,352,1,5913,10,10.283367556468173,1,1
130.0,"(102.0, 139.0]",4.867534450455582,103,0,1.0,1,-5475.3171980561665,2,1.0,1.0,4.0,43,1,1,0,0,5.175880716162823,16.01663037176692,54.88355238397212,False,False,False,True,False,False,2,365,8,200,1,598,34,9.659137577002053,1,1
263.0,"(259.0, 1143.0]",5.572154032177765,159,0,50.0,1,-5493.050351178937,2,1.0,1.0,1.0,38,1,1,0,0,8.371980829265391,27.327716619090797,55.84503209139794,False,False,False,True,False,False,1,1125,15,263,0,1851,2,1.051334702258727,1,1
105.0,"(102.0, 139.0]",4.653960350157523,105,1,1.0,1,-5483.955777686998,2,1.0,1.0,1.0,35,0,0,0,0,1.7399328558159408,20.950264122487166,56.05070778881886,False,False,False,True,False,False,2,1125,13,246,0,5913,29,10.77618069815195,1,1
100.0,"(15.999, 102.0]",4.605170185988092,84,0,15.0,1,-5489.798837018299,2,1.0,1.0,1.0,49,1,0,0,0,5.983516236383248,25.088175850796752,55.54242394933846,False,False,False,True,False,False,2,365,7,30,0,1851,21,8.37782340862423,1,1
120.0,"(102.0, 139.0]",4.787491742782046,157,1,2.0,1,-5480.879082273,4,1.0,1.0,2.0,50,1,1,0,0,1.089402139250019,18.59140331534811,57.22981944453826,False,False,False,True,False,False,4,90,16,38,0,5913,14,7.063655030800821,1,1
160.0,"(139.0, 180.0]",5.075173815233827,69,0,9.0,1,-5483.430776902,4,2.0,2.0,2.0,27,0,0,0,0,1.5691467441634086,20.436914434577,56.72606659893221,False,False,False,True,False,False,1,365,19,60,1,5913,29,10.841889117043122,1,0
178.0,"(139.0, 180.0]",5.181783550292085,95,1,2.0,1,-5481.042610408316,4,2.0,2.0,2.0,51,1,1,0,0,0.9372866458027628,19.202564803021986,55.426487681070164,False,False,False,True,False,False,1,90,13,85,0,5913,24,7.917864476386037,1,0
284.0,"(259.0, 1143.0]",5.648974238161206,97,0,24.0,1,-5492.916771491049,8,3.0,4.0,5.0,42,1,1,0,0,15.569872280036261,32.5710986674698,41.98540379315782,False,False,False,False,False,False,2,365,23,305,1,470,8,9.00205338809035,1,1
191.0,"(180.0, 259.0]",5.25227342804663,11,1,23.0,1,-5482.346273295449,4,1.0,2.0,2.0,44,0,0,0,0,1.2927754670928577,19.58916205412566,57.222588771527406,False,False,False,True,False,False,1,90,8,47,0,5913,41,10.184804928131417,1,0
150.0,"(139.0, 180.0]",5.0106352940962555,29,0,2.0,1,-5483.1464594730005,1,0.5,1.0,2.0,4,0,0,0,0,1.399503664553455,20.233519516478534,56.768593435288004,True,False,False,True,False,False,1,365,29,269,0,5913,1,0.0,1,0
223.0,"(180.0, 259.0]",5.407171771460119,25,0,56.0,1,-5481.965317434976,7,2.0,2.0,6.0,34,0,0,0,0,0.907314174458355,19.384022660108634,56.97608847984161,False,False,False,True,False,False,1,365,4,53,1,5913,49,10.710472279260781,1,1
200.0,"(180.0, 259.0]",5.298317366548036,133,1,4.0,1,-5482.9001934684475,5,2.0,2.0,2.0,31,0,0,0,0,0.9644072735261561,20.237125588531956,56.061092208332845,False,False,False,True,False,False,1,365,24,162,0,5913,23,7.62217659137577,1,1
147.0,"(139.0, 180.0]",4.990432586778736,30,0,91.0,1,-5483.4715475058,4,2.0,2.0,3.0,40,1,0,0,0,1.4184660413422334,20.571621128058016,56.26123513755395,False,False,False,True,False,False,1,365,15,75,0,5913,26,9.462012320328542,1,0
150.0,"(139.0, 180.0]",5.0106352940962555,108,0,1.0,1,-5460.0260117128255,4,2.0,2.0,2.0,38,1,1,0,0,15.685822923746446,6.317357110820848,60.87762275797264,False,False,False,False,False,False,3,30,19,46,1,244,10,8.936344969199178,1,0
131.0,"(102.0, 139.0]",4.875197323201151,53,0,201.0,1,-5483.369753759244,6,1.0,2.0,3.0,35,0,0,0,0,1.5093918478408854,20.402802225139254,56.69188277145807,False,False,False,True,False,False,1,365,30,180,0,5913,19,10.283367556468173,1,1
127.0,"(102.0, 139.0]",4.844187086458591,112,0,66.0,1,-5481.386730118799,3,1.0,1.0,2.0,35,1,1,0,0,0.7387999676423601,19.005970187811393,56.92303065828702,False,False,False,True,False,False,2,365,11,155,0,5913,16,10.151950718685832,1,0
161.0,"(139.0, 180.0]",5.081404364984463,118,1,1.0,1,-5483.416177441955,6,1.0,4.0,4.0,68,1,1,0,0,15.077161704127645,22.235614620932914,70.77256604032215,False,False,False,False,False,False,2,365,17,121,0,231,15,9.69199178644764,1,1
140.0,"(139.0, 180.0]",4.941642422609304,86,1,2.0,1,-5507.586604835368,2,1.0,1.0,1.0,41,1,0,0,0,19.08477526972613,38.318430156923995,53.08653206781056,False,False,False,True,False,False,2,365,27,174,0,270,18,9.067761806981519,1,0
88.0,"(15.999, 102.0]",4.477336814478207,12,1,1.0,1,-5485.364264325,2,1.0,1.0,1.0,32,1,1,0,1,22.00112617344967,27.086106451343618,77.3551871882491,True,False,False,False,False,False,1,1125,29,364,0,602,6,1.7412731006160165,1,0
307.0,"(259.0, 1143.0]",5.726847747587197,139,1,6.0,1,-5482.827881368089,6,3.0,3.0,4.0,14,1,0,0,0,1.4666562037294446,20.528743498160246,54.882254819769834,False,False,False,True,False,False,2,365,17,133,0,5913,16,5.782340862422998,1,0
216.0,"(180.0, 259.0]",5.375278407684165,149,1,37.0,1,-5485.250444535164,5,1.0,2.0,2.0,65,1,1,0,0,2.7692307992459697,22.092749808921393,55.00321009535822,False,False,False,True,False,False,3,365,14,247,1,5913,8,7.523613963039014,1,1
194.0,"(180.0, 259.0]",5.267858159063328,45,0,1.0,1,-5488.097562247868,3,2.0,2.0,3.0,36,1,1,0,0,14.27668083891219,29.912132031408984,42.10093393259214,False,False,False,True,False,False,14,60,28,88,0,470,5,1.7412731006160165,1,0
120.0,"(102.0, 139.0]",4.787491742782046,123,0,1.0,1,-5478.935576228066,2,1.0,1.0,1.0,38,1,0,0,0,6.2824389574620945,16.703043510840335,62.43046029269152,True,False,False,False,False,False,1,7,29,179,0,430,4,4.303901437371663,1,1
360.0,"(259.0, 1143.0]",5.886104031450156,77,0,23.0,1,-5481.666205562399,9,2.0,4.0,5.0,0,0,0,0,0,5.630709182894779,21.5971750807542,50.66025074914304,False,False,False,False,False,False,3,365,0,31,0,442,5,6.899383983572895,0,0
149.0,"(139.0, 180.0]",5.003946305945459,131,0,15.0,1,-5471.878038761621,6,1.0,3.0,3.0,43,1,1,0,0,7.54399305992025,13.991971278811766,55.444313666164355,False,False,False,False,False,False,2,365,26,74,0,598,21,7.359342915811088,1,1
83.0,"(15.999, 102.0]",4.418840607796598,103,0,3.0,1,-5485.346344036499,2,1.0,2.0,1.0,41,1,1,1,0,5.5290363661125985,23.583378017153393,50.969477501537646,True,False,False,False,True,False,2,30,29,269,0,442,1,0.0,1,1
178.0,"(139.0, 180.0]",5.181783550292085,69,0,7.0,1,-5499.537092094142,4,1.0,1.0,4.0,27,1,0,0,0,24.829812450024182,41.19594669217458,34.05605718409999,False,False,False,False,True,False,1,365,0,320,0,151,2,4.960985626283367,1,0
222.0,"(180.0, 259.0]",5.402677381872279,69,0,7.0,1,-5499.314694002221,11,2.0,5.0,10.0,45,1,0,0,0,24.891403162129887,41.18210138791943,33.87585799495402,False,False,False,False,False,False,1,365,23,149,0,151,9,8.147843942505133,1,0
218.0,"(180.0, 259.0]",5.384495062789089,31,0,2.0,1,-5479.822342433399,8,2.0,3.0,5.0,43,1,1,0,0,1.553308947998803,17.86286445523191,57.31278174923108,False,False,False,True,False,False,2,365,15,350,0,5913,1,0.0,1,0
210.0,"(180.0, 259.0]",5.3471075307174685,116,1,3.0,1,-5479.132971676517,8,1.5,3.0,5.0,74,1,1,0,0,12.36084671200421,24.25618010620217,44.722566713104754,False,False,False,False,False,False,1,365,29,173,1,190,9,10.151950718685832,1,1
249.0,"(180.0, 259.0]",5.517452896464707,98,1,2.0,1,-5484.797499837468,6,2.5,3.0,3.0,58,1,1,0,0,17.560939982956548,30.847692961094076,38.67224619393317,False,False,False,False,True,False,2,730,21,108,1,190,13,10.08624229979466,1,1
186.0,"(180.0, 259.0]",5.225746673713202,105,1,13.0,1,-5472.152426282617,4,2.0,2.0,2.0,59,1,0,0,0,6.971187535907291,12.398385382816368,59.1180660704827,False,False,False,False,True,False,2,365,22,81,0,293,2,2.6940451745379876,1,1
153.0,"(139.0, 180.0]",5.030437921392435,113,1,4.0,1,-5485.172414623787,6,1.5,2.0,3.0,80,1,1,0,0,7.32954329506267,24.41413330796689,48.97354174615282,False,False,False,True,False,False,2,365,0,294,1,442,13,9.067761806981519,1,1
92.0,"(15.999, 102.0]",4.5217885770490405,95,1,1.0,1,-5491.754192672938,2,1.0,1.0,1.0,23,1,0,0,1,24.525830164660803,38.675440360061245,31.925460878130817,True,False,False,False,False,False,2,365,17,234,0,110,11,7.096509240246407,1,0
88.0,"(15.999, 102.0]",4.477336814478207,142,0,1.0,1,-5472.905023028693,1,1.0,1.0,1.0,42,1,1,0,0,6.313296526736127,13.458884017702935,57.51336935723929,True,False,False,True,False,False,2,90,29,269,0,598,8,4.59958932238193,1,0
100.0,"(15.999, 102.0]",4.605170185988092,11,0,1.0,1,-5487.241235238001,2,1.0,1.0,2.0,25,0,1,0,0,4.124407103710785,23.361720545641475,55.32810445515783,False,False,False,True,False,False,1,1125,13,208,1,1851,48,10.940451745379876,1,0
100.0,"(15.999, 102.0]",4.605170185988092,105,1,1.0,1,-5462.336935688215,2,1.5,1.0,1.0,47,1,1,0,0,17.533260927225346,16.464716713464185,51.047611316176194,False,False,False,True,False,False,5,1125,0,75,0,174,19,9.232032854209445,1,1
190.0,"(180.0, 259.0]",5.247024072160486,11,1,1.0,1,-5480.733089214897,2,1.0,1.0,1.0,24,0,0,0,0,1.1762849892533653,18.478980674586357,57.28999453487502,False,False,False,True,False,False,1,365,0,60,0,5913,14,4.566735112936345,1,0
169.0,"(139.0, 180.0]",5.1298987149230735,104,1,2.0,1,-5489.921199964443,2,1.0,1.0,1.0,63,1,1,0,0,6.070203228501775,25.19008446461221,55.461092146538775,False,False,False,False,False,False,14,365,0,204,0,1851,24,7.425051334702259,1,1
593.0,"(259.0, 1143.0]",6.385194398997726,69,1,1.0,1,-5499.2328008310005,7,3.0,4.0,4.0,68,1,1,0,0,12.885039469146514,32.073031010511556,54.01749339972024,False,False,False,False,False,False,1,1125,21,253,0,298,10,4.139630390143737,1,0
215.0,"(180.0, 259.0]",5.3706380281276624,71,1,1.0,1,-5481.419119974,4,1.0,2.0,3.0,50,1,1,0,0,27.68247270778564,37.776194196987625,29.55741701345228,False,False,False,False,False,False,2,28,4,273,1,190,10,5.782340862422998,1,0
139.0,"(102.0, 139.0]",4.9344739331306915,68,0,2.0,1,-5485.480298067153,2,1.0,1.0,1.0,35,1,1,0,0,8.290959699976526,21.602799507892716,63.41073963329402,False,False,False,False,True,False,2,1125,4,228,0,231,11,9.593429158110883,1,0
132.0,"(102.0, 139.0]",4.882801922586371,6,0,2.0,1,-5482.044667733643,7,1.0,2.0,2.0,18,0,1,0,0,0.3404520037963763,19.64982452051113,56.124911434419374,False,False,False,True,False,False,1,365,18,225,1,5913,3,4.205338809034908,1,0
148.0,"(139.0, 180.0]",4.997212273764115,51,0,3.0,1,-5480.8418650593,4,1.0,2.0,2.0,38,1,0,0,0,0.551672448202744,18.772073708968584,56.42510759820579,False,False,False,True,False,False,1,1125,16,17,1,5913,44,10.151950718685832,1,1
350.0,"(259.0, 1143.0]",5.857933154483459,15,1,2.0,1,-5485.978553530966,12,2.0,5.0,6.0,51,1,1,0,0,22.92245981348848,27.97761011552933,78.17293931154079,False,False,False,False,False,False,2,1125,25,247,0,602,19,9.527720739219713,1,0
217.0,"(180.0, 259.0]",5.37989735354046,13,0,19.0,1,-5483.150292887179,6,1.0,3.0,3.0,28,0,1,0,0,11.966033589468521,26.15335661194979,44.29460429684451,False,False,False,False,False,False,2,60,0,0,1,442,14,7.030800821355236,1,1
195.0,"(180.0, 259.0]",5.272999558563747,13,0,19.0,1,-5486.734124460966,8,4.0,4.0,6.0,29,1,1,0,0,19.525400883056765,26.371511760060866,74.60117811408367,False,False,False,False,False,False,2,60,23,162,1,602,20,10.151950718685832,1,1
121.0,"(102.0, 139.0]",4.795790545596741,131,0,38.0,1,-5480.877382323403,4,1.0,1.0,2.0,27,0,1,0,0,0.5086998138202986,18.83649026459806,56.278612402043066,False,False,False,True,False,False,2,180,0,122,1,5913,4,8.870636550308008,1,0
152.0,"(139.0, 180.0]",5.0238805208462765,68,0,124.0,1,-5474.9433959964,4,2.0,2.0,2.0,38,1,1,0,0,6.847482177745199,13.784570725053458,62.009228215097224,False,False,False,True,False,False,2,365,0,290,1,430,5,2.431211498973306,1,1
82.0,"(15.999, 102.0]",4.406719247264253,73,1,1.0,1,-5486.044821958487,1,1.0,1.0,1.0,12,0,0,0,0,3.710233948474399,22.9517524751629,53.86683246682858,True,False,False,True,False,False,1,1125,21,148,0,978,10,5.815195071868583,1,0
70.0,"(15.999, 102.0]",4.248495242049359,95,1,5.0,1,-5458.399383650549,2,1.0,1.0,1.0,32,1,1,1,0,25.016567640430726,13.379174986052504,78.67932108601815,True,False,False,False,False,False,1,365,3,244,1,166,22,7.852156057494867,1,0
180.0,"(139.0, 180.0]",5.19295685089021,33,0,1.0,0,-5514.686576838514,4,2.0,2.0,2.0,56,1,0,0,0,32.03835735828442,50.16469522642976,36.38991262759652,False,False,False,True,False,False,1,365,24,168,0,246,32,9.69199178644764,1,0
374.0,"(259.0, 1143.0]",5.924255797414532,14,0,3.0,1,-5480.9099446696955,8,2.0,3.0,3.0,39,1,1,0,0,0.5421662783222024,18.79144444454432,56.51854405294757,False,False,False,True,False,False,2,365,9,93,0,5913,34,9.264887063655031,1,0
737.0,"(259.0, 1143.0]",6.602587892189336,84,0,2.0,1,-5525.980987711258,13,3.5,5.0,7.0,34,1,1,0,0,32.82286209470554,52.09887568415585,53.46144894491155,False,False,False,False,False,False,1,60,19,169,0,270,7,5.3552361396303905,1,0
158.0,"(139.0, 180.0]",5.062595033026967,18,1,10.0,1,-5487.862106244482,4,2.0,2.0,3.0,49,1,1,0,0,13.452594603010132,29.273917064923342,42.93102242869651,False,False,False,True,False,False,1,365,21,338,0,470,4,4.7967145790554415,1,0
258.0,"(180.0, 259.0]",5.552959584921617,88,0,2.0,1,-5505.3221250244405,5,2.0,2.0,4.0,27,1,0,0,0,30.635943678113694,47.11229509942455,30.465385393415783,False,False,True,False,False,False,1,365,14,221,1,151,1,0.0,1,0
